"company_id","company_name","timestamp","date","project_id","id","reason"
"M000673","信音电子（中国）股份有限公司",1640847600000,"2021-12-30 15:00:00","1001593","1001593-M000673","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000648","洋紫荆油墨股份有限公司",1625071839000,"2021-07-01 00:50:39","1001310","1001310-M000648","2021年07月01日，洋紫荆油墨股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000612","杭州小影创新科技股份有限公司",1660034204000,"2022-08-09 16:36:44","1001722","1001722-M000612","2022年8月4日，杭州小影创新科技股份有限公司申请撤回发行上市申请文件。根据《深圳证券交易所创业板股票发行上市审核规则》第六十七条，本所决定终止对其首次公开发行股票并在创业板上市的审核。"
"M000673","佛山市银河兰晶科技股份有限公司",1648111203000,"2022-03-24 16:40:03","1001855","1001855-M000673","因受新冠疫情影响，发行人及保荐人主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000612","浙江万得凯流体设备科技股份有限公司",1633011864000,"2021-09-30 22:24:24","1001503","1001503-M000612","2021年09月30日，浙江万得凯流体设备科技股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000680","广州凡拓数字创意科技股份有限公司",1617094788000,"2021-03-30 16:59:48","1001198","1001198-M000680","2021年3月30日，因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000001","赣州逸豪新材料股份有限公司",1648728001000,"2022-03-31 20:00:01","1001721","1001721-M000001","2022年03月31日，赣州逸豪新材料股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000247","拓尔微电子股份有限公司",1659082560000,"2022-07-29 16:16:00","1002308","1002308-M000247","因发行人资产评估机构中水致远资产评估有限公司被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则 》第六十四条的相关规定，本所中止其发行上市审核。"
"M000032","贵州黔通智联科技股份有限公司",1648537200000,"2022-03-29 15:00:00","1001979","1001979-M000032","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000227","浙江珠城科技股份有限公司",1629299735000,"2021-08-18 23:15:35","1001502","1001502-M000227","发行人评估机构开元资产评估有限公司因被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000677","深圳市达科为生物技术股份有限公司",1640674800000,"2021-12-28 15:00:00","1001743","1001743-M000677","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000615","苏州众捷汽车零部件股份有限公司",1659082600000,"2022-07-29 16:16:40","1002359","1002359-M000615","因发行人资产评估机构中水致远资产评估有限公司被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000664","杭州本松新材料技术股份有限公司",1648202659000,"2022-03-25 18:04:19","1001966","1001966-M000664","因受新冠疫情影响，发行人及保荐人主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000227","四川沃文特生物工程股份有限公司",1629299769000,"2021-08-18 23:16:09","1001556","1001556-M000227","发行人评估机构开元资产评估有限公司因被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000287","苏州亚德林股份有限公司",1659082545000,"2022-07-29 16:15:45","1002170","1002170-M000287","因发行人资产评估机构中水致远资产评估有限公司被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000262","广州凌玮科技股份有限公司",1633011864000,"2021-09-30 22:24:24","1001225","1001225-M000262","2021年09月30日，广州凌玮科技股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000104","湖南恒昌医药集团股份有限公司",1648115558000,"2022-03-24 17:52:38","1001733","1001733-M000104","因受新冠疫情影响，发行人及保荐人主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000673","河南皓泽电子股份有限公司",1616664360000,"2021-03-25 17:26:00","1001170","1001170-M000673","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000247","合肥恒鑫生活科技股份有限公司",1659082505000,"2022-07-29 16:15:05","1002117","1002117-M000247","因发行人资产评估机构中水致远资产评估有限公司被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000692","江西格林循环产业股份有限公司",1648457614000,"2022-03-28 16:53:34","1001662","1001662-M000692","因受新冠疫情影响，发行人及保荐人主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000633","青岛有屋智能家居科技股份有限公司",1633011864000,"2021-09-30 22:24:24","1001429","1001429-M000633","2021年09月30日，青岛有屋智能家居科技股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000108","广州熵能创新材料股份有限公司",1660914326000,"2022-08-19 21:05:26","1001887","1001887-M000108","2022年8月17日，广州熵能创新材料股份有限公司申请撤回发行上市申请文件。根据《深圳证券交易所创业板股票发行上市审核规则》第六十七条，本所决定终止对其首次公开发行股票并在创业板上市的审核。"
"M000661","山东沪鸽口腔材料股份有限公司",1647603305000,"2022-03-18 19:35:05","1001932","1001932-M000661","2022年3月18日，发行人及保荐人主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000577","武汉木仓科技股份有限公司",1617184148000,"2021-03-31 17:49:08","1001265","1001265-M000577","2021年3月31日，因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000262","上海泓博智源医药股份有限公司",1633011864000,"2021-09-30 22:24:24","1001316","1001316-M000262","2021年09月30日，上海泓博智源医药股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000262","恩威医药股份有限公司",1632902418000,"2021-09-29 16:00:18","1000993","1000993-M000262","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000011","广州芯德通信科技股份有限公司",1660903232000,"2022-08-19 18:00:32","1002074","1002074-M000011","因发行人的保荐人招商证券股份有限公司被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000680","北京诺康达医药科技股份有限公司",1659078000000,"2022-07-29 15:00:00","1002312","1002312-M000680","因发行人资产评估机构中水致远资产评估有限公司被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000011","深圳安科高技术股份有限公司",1660903438000,"2022-08-19 18:03:58","1002226","1002226-M000011","发行人保荐人招商证券股份有限公司因被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000681","苏州朗威电子机械股份有限公司",1651237738000,"2022-04-29 21:08:58","1001759","1001759-M000681","因受新冠疫情影响，发行人及保荐人主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000011","深圳易科声光科技股份有限公司",1660903348000,"2022-08-19 18:02:28","1002299","1002299-M000011","因发行人的保荐人招商证券股份有限公司被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000673","谷麦光电科技股份有限公司",1648111395000,"2022-03-24 16:43:15","1001892","1001892-M000673","因受新冠疫情影响，发行人及保荐人主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000694","海诺尔环保产业股份有限公司",1633011864000,"2021-09-30 22:24:24","1001159","1001159-M000694","2021年09月30日，海诺尔环保产业股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000011","广东省建筑科学研究院集团股份有限公司",1643188495000,"2022-01-26 17:14:55","1001964","1001964-M000011","发行人律师北京市金杜律师事务所因被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000577","深圳安培龙科技股份有限公司",1633011864000,"2021-09-30 22:24:24","1001443","1001443-M000577","2021年09月30日，深圳安培龙科技股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000680","歌尔微电子股份有限公司",1647865976000,"2022-03-21 20:32:56","1001942","1001942-M000680","因受新冠疫情影响，发行人及保荐人主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000680","北方实验室（沈阳）股份有限公司",1659078000000,"2022-07-29 15:00:00","1002246","1002246-M000680","发行人评估机构中水致远资产评估有限公司因被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000108","西安诺瓦星云科技股份有限公司",1643191297000,"2022-01-26 18:01:37","1001933","1001933-M000108","因发行人律师北京市金杜律师事务所被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条，本所中止其发行上市审核。"
"M000108","江苏嘉好热熔胶股份有限公司",1633011864000,"2021-09-30 22:24:24","1001610","1001610-M000108","2021年09月30日，江苏嘉好热熔胶股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000680","珠海市杰理科技股份有限公司",1661329032000,"2022-08-24 16:17:12","1001732","1001732-M000680","2022年8月17日， 珠海市杰理科技股份有限公司申请撤回发行上市申请文件。根据《深圳证券交易所创业板股票发行上市审核规则》第六十七条，本所决定终止对其首次公开发行股票并在创业板上市的审核。"
"M000142","福建省格兰尼生物工程股份有限公司",1648118418000,"2022-03-24 18:40:18","1001889","1001889-M000142","因受新冠疫情影响，发行人及保荐人主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000287","鸿日达科技股份有限公司",1633011864000,"2021-09-30 22:24:24","1001627","1001627-M000287","2021年09月30日，鸿日达科技股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000694","广西天山电子股份有限公司",1629300103000,"2021-08-18 23:21:43","1001425","1001425-M000694","因发行人律师北京市天元律师事务所被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则 》第六十四条的相关规定，本所中止其发行上市审核。"
"M000104","佛山市联动科技股份有限公司",1648728001000,"2022-03-31 20:00:01","1001622","1001622-M000104","2022年03月31日，佛山市联动科技股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000577","安徽华人健康医药股份有限公司",1632821088000,"2021-09-28 17:24:48","1001403","1001403-M000577","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000248","江苏康力源体育科技股份有限公司",1648728001000,"2022-03-31 20:00:01","1001801","1001801-M000248","2022年03月31日，江苏康力源体育科技股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000571","广东德尔玛科技股份有限公司",1633011864000,"2021-09-30 22:24:24","1001513","1001513-M000571","2021年09月30日，广东德尔玛科技股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000680","山东科源制药股份有限公司",1633011864000,"2021-09-30 22:24:24","1001532","1001532-M000680","2021年09月30日，山东科源制药股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000577","广东广康生化科技股份有限公司",1633011864000,"2021-09-30 22:24:24","1001468","1001468-M000577","2021年09月30日，广东广康生化科技股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000023","国科恒泰（北京）医疗科技股份有限公司",1600255803000,"2020-09-16 19:30:03","1000670","1000670-M000023","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000612","国科天成科技股份有限公司",1659082588000,"2022-07-29 16:16:28","1002172","1002172-M000612","因发行人资产评估机构中水致远资产评估有限公司被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000681","宁波星源卓镁技术股份有限公司",1600262807000,"2020-09-16 21:26:47","1000671","1000671-M000681","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000638","重庆溯联塑胶股份有限公司",1629299282000,"2021-08-18 23:08:02","1001504","1001504-M000638","发行人评估机构开元资产评估有限公司被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000262","乾元浩生物股份有限公司",1648728001000,"2022-03-31 20:00:01","1001748","1001748-M000262","2022年03月31日，乾元浩生物股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000001","深圳市豪恩汽车电子装备股份有限公司",1632913879000,"2021-09-29 19:11:19","1001478","1001478-M000001","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000577","菲鹏生物股份有限公司",1617087600000,"2021-03-30 15:00:00","1001236","1001236-M000577","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000108","山东卓创资讯股份有限公司",1600847835000,"2020-09-23 15:57:15","1000402","1000402-M000108","因发行人及保荐人更新财务资料，主动申请中止上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000287","江苏伟康洁婧医疗器械股份有限公司",1640674800000,"2021-12-28 15:00:00","1001760","1001760-M000287","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000025","大同齿轮传动（昆山）股份有限公司",1661846658000,"2022-08-30 16:04:18","1001999","1001999-M000025","2022年8月29日，大同齿轮传动（昆山）股份有限公司申请撤回发行上市申请文件。根据《深圳证券交易所创业板股票发行上市审核规则》第六十七条，本所决定终止对其首次公开发行股票并在创业板上市的审核。"
"M000108","上海联众网络信息股份有限公司",1643188395000,"2022-01-26 17:13:15","1001890","1001890-M000108","因发行人律师北京市金杜律师事务所被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000614","厦门科拓通讯技术股份有限公司",1632903516000,"2021-09-29 16:18:36","1001534","1001534-M000614","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000680","浙江明佳环保科技股份有限公司",1661929200000,"2022-08-31 15:00:00","1001861","1001861-M000680","2022年8月30日，明佳环保科技股份有限公司申请撤回发行上市申请文件。根据《深圳证券交易所创业板股票发行上市审核规则》第六十七条，本所决定终止对其首次公开发行股票并在创业板上市的审核。"
"M000612","速度时空信息科技股份有限公司",1648629602000,"2022-03-30 16:40:02","1001802","1001802-M000612","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000648","漳州雅宝电子股份有限公司",1648728001000,"2022-03-31 20:00:01","1001921","1001921-M000648","2022年03月31日，漳州雅宝电子股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000032","成都德芯数字科技股份有限公司",1633011864000,"2021-09-30 22:24:24","1001451","1001451-M000032","2021年09月30日，成都德芯数字科技股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000663","浙江开创电气股份有限公司",1633011864000,"2021-09-30 22:24:24","1001560","1001560-M000663","2021年09月30日，浙江开创电气股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000262","深圳市三态电子商务股份有限公司",1633011864000,"2021-09-30 22:24:24","1001619","1001619-M000262","2021年09月30日，深圳市三态电子商务股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000108","天津同仁堂集团股份有限公司",1643193795000,"2022-01-26 18:43:15","1001554","1001554-M000108","因发行人申报会计师信永中和会计师事务所（特殊普通合伙）被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000108","安徽森泰木塑集团股份有限公司",1659078000000,"2022-07-29 15:00:00","1001450","1001450-M000108","因发行人资产评估机构中水致远资产评估有限公司被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000577","艺唯科技股份有限公司",1648202639000,"2022-03-25 18:03:59","1001968","1001968-M000577","因受新冠疫情影响，发行人及保荐人主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000612","浙江松川仪表科技股份有限公司",1648728001000,"2022-03-31 20:00:01","1001831","1001831-M000612","2022年03月31日，浙江松川仪表科技股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000648","浙江涛涛车业股份有限公司",1600088849000,"2020-09-14 21:07:29","1000742","1000742-M000648","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000023","广州多浦乐电子科技股份有限公司",1648728001000,"2022-03-31 20:00:01","1001784","1001784-M000023","2022年03月31日，广州多浦乐电子科技股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000689","深圳市麦驰物联股份有限公司",1659078000000,"2022-07-29 15:00:00","1002286","1002286-M000689","因发行人资产评估机构中水致远资产评估有限公司被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000011","深圳市朗坤环境集团股份有限公司",1660903422000,"2022-08-19 18:03:42","1001629","1001629-M000011","因发行人保荐人招商证券股份有限公司被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000059","中荣印刷集团股份有限公司",1624973328000,"2021-06-29 21:28:48","1001307","1001307-M000059","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000571","北京怡和嘉业医疗科技股份有限公司",1616050800000,"2021-03-18 15:00:00","1001268","1001268-M000571","2021年3月17日，因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000287","隆扬电子（昆山）股份有限公司",1659082573000,"2022-07-29 16:16:13","1001488","1001488-M000287","因发行人资产评估机构中水致远资产评估有限公司被中国证监会立案调查，根据《创业板首次公开发行股票注册管理办法（试行）》第二十九条的相关规定，其发行注册程序中止。"
"M000621","武汉元丰汽车电控系统股份有限公司",1659078000000,"2022-07-29 15:00:00","1002268","1002268-M000621","因发行人资产评估机构中水致远资产评估有限公司被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000612","珠海市智迪科技股份有限公司",1640952000000,"2021-12-31 20:00:00","1001762","1001762-M000612","2021年12月31日，珠海市智迪科技股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000262","陕西华达科技股份有限公司",1642594986000,"2022-01-19 20:23:06","1001870","1001870-M000262","发行人及保荐人主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000692","上海瑞晨环保科技股份有限公司",1633011864000,"2021-09-30 22:24:24","1001498","1001498-M000692","2021年09月30日，上海瑞晨环保科技股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000227","成都裕鸢航空智能制造股份有限公司",1659086303000,"2022-07-29 17:18:23","1002239","1002239-M000227","因发行人资产评估机构中水致远资产评估有限公司被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000692","赛维时代科技股份有限公司",1617207002000,"2021-04-01 00:10:02","1001184","1001184-M000692","2021年04月01日，赛维时代科技股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000262","中集安瑞环科技股份有限公司",1643188524000,"2022-01-26 17:15:24","1001960","1001960-M000262","发行人律师北京市金杜律师事务所因被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000673","福建侨龙应急装备股份有限公司",1649759644000,"2022-04-12 18:34:04","1002004","1002004-M000673","因受新冠疫情影响，发行人及保荐人主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000128","贝隆精密科技股份有限公司",1632913859000,"2021-09-29 19:10:59","1001453","1001453-M000128","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000612","彩虹集团新能源股份有限公司",1648191600000,"2022-03-25 15:00:00","1001937","1001937-M000612","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序。根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000011","长城信息股份有限公司",1660903144000,"2022-08-19 17:59:04","1001911","1001911-M000011","因发行人保荐人招商证券股份有限公司被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000011","辽宁航安型芯科技股份有限公司",1660903308000,"2022-08-19 18:01:48","1002214","1002214-M000011","因发行人的保荐人招商证券股份有限公司被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000686","华新绿源环保股份有限公司",1659082405000,"2022-07-29 16:13:25","1001079","1001079-M000686","因发行人资产评估机构中水致远资产评估有限公司被中国证监会立案调查，根据《创业板首次公开发行股票注册管理办法（试行）》第二十九条的相关规定，本所中止其发行上市审核。"
"M000262","无锡锡南科技股份有限公司",1648559295000,"2022-03-29 21:08:15","1001633","1001633-M000262","因发行人及保荐人更新财务资料，主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000262","创维电器股份有限公司",1647594712000,"2022-03-18 17:11:52","1001961","1001961-M000262","2022年3月18日，发行人及保荐人主动申请中止发行上市审核程序，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000108","郑州众智科技股份有限公司",1643188844000,"2022-01-26 17:20:44","1001508","1001508-M000108","发行人会计师信永中和会计师事务所（特殊普通合伙）被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000686","浙江和泽医药科技股份有限公司",1662720492000,"2022-09-09 18:48:12","1002087","1002087-M000686","2022年9月8日，浙江和泽医药科技股份有限公司申请撤回发行上市申请文件。根据《深圳证券交易所创业板股票发行上市审核规则》第六十七条，本所决定终止对其首次公开发行股票并在创业板上市的审核。"
"M000032","永兴东润服饰股份有限公司",1648728001000,"2022-03-31 20:00:01","1001916","1001916-M000032","2022年03月31日，永兴东润服饰股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
"M000011","上海晶宇环境工程股份有限公司",1660903295000,"2022-08-19 18:01:35","1002176","1002176-M000011","因发行人保荐人招商证券股份有限公司被中国证监会立案调查，根据《深圳证券交易所创业板股票发行上市审核规则》第六十四条的相关规定，本所中止其发行上市审核。"
"M000262","北京恒泰万博石油技术股份有限公司",1662640590000,"2022-09-08 20:36:30","1001796","1001796-M000262","2022年9月8日，本所审核认为北京恒泰万博石油技术股份有限公司不符合发行条件、上市条件或信息披露要求。根据《深圳证券交易所创业板股票发行上市审核规则》第六十七条，本所决定终止对其首次公开发行股票并在创业板上市的审核。"
"M000680","银川威力传动技术股份有限公司",1633011864000,"2021-09-30 22:24:24","1001544","1001544-M000680","2021年09月30日，银川威力传动技术股份有限公司因IPO申请文件中记载的财务资料已过有效期，需要补充提交，根据《深圳证券交易所创业板股票发行上市审核规则》的相关规定，本所中止其发行上市审核。"
