"project_id","intermediary_id","id","name","job_type","job_title"
"187","0_1028","171134","王学霖",23,"保荐代表人B"
"187","0_1028","171135","陈诗哲",24,"项目协办人"
"187","20024","171148","张云鹤",31,"会计事务所负责人"
"187","20024","171149","谭炼",32,"签字会计师A"
"187","20024","171150","彭宗显",33,"签字会计师B"
"187","11421","171153","丁明明",42,"签字律师A"
"187","11421","171154","幸黄华",43,"签字律师B"
"187","11421","171155","祁丽",44,"签字律师C（或有）"
"187","11421","171152","马卓檀",41,"律师事务所负责人"
"187","30051","171157","徐伟建",51,"评估事务所负责人"
"187","30051","171158","成本云",52,"签字评估师A"
"187","30051","171159","尹远",53,"签字评估师B（如有）"
"199","0_1075","179633","范江峰",21,"保荐业务负责人"
"199","0_1075","179636","李锋",22,"保荐代表人A"
"199","0_1075","179637","邹扬",23,"保荐代表人B"
"199","0_1075","179638","薛冰",24,"项目协办人"
"199","20025","179651","邱靖之",31,"会计事务所负责人"
"199","20025","179652","傅成钢",32,"签字会计师A"
"199","20025","179653","杨明新",33,"签字会计师B"
"199","10018","179655","丁少波",41,"律师事务所负责人"
"199","10018","179656","李荣",42,"签字律师A"
"199","10018","179657","周泰山",43,"签字律师B"
"199","10018","179658","周晓玲",44,"签字律师C（或有）"
"199","30051","179661","刘继红",52,"签字评估师A"
"199","30051","179662","成本云",53,"签字评估师B（如有）"
"199","30051","179660","徐伟建",51,"评估事务所负责人"
"203","0_1081","177312","胡平生",21,"保荐业务负责人"
"203","0_1081","177315","张吉翔",22,"保荐代表人A"
"203","0_1081","177316","李鑫",23,"保荐代表人B"
"203","20024","177330","张云鹤",31,"会计事务所负责人"
"203","20024","177331","杨熹",32,"签字会计师A"
"203","20024","177332","张明",33,"签字会计师B"
"203","10014","177334","朱小辉",41,"律师事务所负责人"
"203","10014","177335","刘春城",42,"签字律师A"
"203","10014","177336","许允鹏",43,"签字律师B"
"203","30050","177339","赵宇",51,"评估事务所负责人"
"203","30050","177340","董明慧",52,"签字评估师A"
"203","30050","177341","裴俊伟",53,"签字评估师B（如有）"
"201","0_1033","170545","谌传立",21,"保荐业务负责人"
"201","0_1033","170548","梁健斌",22,"保荐代表人A"
"201","0_1033","170549","张远航",23,"保荐代表人B"
"201","0_1033","170550","周耀飞",24,"项目协办人"
"201","20025","170563","邱靖之",31,"会计事务所负责人"
"201","20025","170564","韩雁光",32,"签字会计师A"
"201","20025","170565","麦剑青",33,"签字会计师B"
"201","10034","170567","林泰松",41,"律师事务所负责人"
"201","10034","170568","卢伟东",42,"签字律师A"
"201","10034","170569","刘敏",43,"签字律师B"
"201","10034","170570","郭珣彤",44,"签字律师C（或有）"
"201","30051","170572","徐伟建",51,"评估事务所负责人"
"201","30051","170574","代丽",53,"签字评估师B（如有）"
"201","30051","170573","邓春辉",52,"签字评估师A"
"34","0_1095","169886","邱荣辉",23,"保荐代表人B"
"34","0_1095","169887","李豪",24,"项目协办人"
"34","0_1095","169882","刘乃生",21,"保荐业务负责人"
"34","0_1095","169885","刘能清",22,"保荐代表人A"
"34","20029","169900","徐华",31,"会计事务所负责人"
"34","20029","169901","姚炜",32,"签字会计师A"
"34","20029","169902","陈志达",33,"签字会计师B"
"34","10359","169904","章冬鸣",41,"律师事务所负责人"
"34","10359","169905","陈晓静",42,"签字律师A"
"34","10359","169906","罗永泉",43,"签字律师B"
"34","10359","169907","黄嘉敏",44,"签字律师C（或有）"
"34","30052","169909","王健青",51,"评估事务所负责人"
"34","30052","169910","庄巍",52,"签字评估师A"
"34","30052","169911","游加荣",53,"签字评估师B（如有）"
"193","0_1087","170823","曹毅程",24,"项目协办人"
"193","0_1087","170818","孙男",21,"保荐业务负责人"
"193","0_1087","170821","魏先勇",22,"保荐代表人A"
"193","0_1087","170822","王健",23,"保荐代表人B"
"193","20025","170836","邱靖之",31,"会计事务所负责人"
"193","20025","170837","王传邦",32,"签字会计师A"
"193","20025","170838","汪  娟",33,"签字会计师B"
"193","20025","170839","郑 斐",34,"签字会计师C（或有）"
"193","10061","170840","刘劲容",41,"律师事务所负责人"
"193","10061","170841","刘劲容",42,"签字律师A"
"193","10061","170842","秦  伟",43,"签字律师B"
"193","10061","170843","刘成伟",44,"签字律师C（或有）"
"193","10061","170844","陆曙光",45,"签字律师D（或有）"
"42","0_1096","166216","马尧",21,"保荐业务负责人"
"42","0_1096","166219","王彬",22,"保荐代表人A"
"42","0_1096","166220","曾春",23,"保荐代表人B"
"42","0_1096","166221","费威",24,"项目协办人"
"42","20018","166234","李丹",31,"会计事务所负责人"
"42","20018","166235","陆剑",32,"签字会计师A"
"42","20018","166236","周凡女",33,"签字会计师B"
"42","10006","166238","张学兵",41,"律师事务所负责人"
"42","10006","166239","魏海涛",42,"签字律师A"
"42","10006","166240","姚启明",43,"签字律师B"
"42","10006","166241","赵海洋",44,"签字律师C（或有）"
"42","30061","166243","胡梅根",51,"评估事务所负责人"
"42","30061","166244","冯光灿",52,"签字评估师A"
"42","30061","166245","梁秀涛",53,"签字评估师B（如有）"
"209","0_1087","172456","孙男",21,"保荐业务负责人"
"209","0_1087","172459","谢显明",22,"保荐代表人A"
"209","0_1087","172460","赵泽宇",23,"保荐代表人B"
"209","20001","172474","毛鞍宁",31,"会计事务所负责人"
"209","20001","172475","尹卫华",32,"签字会计师A"
"209","20001","172476","李松",33,"签字会计师B"
"209","10020","172478","肖微",41,"律师事务所负责人"
"209","10020","172479","黄晓莉",42,"签字律师A"
"209","10020","172480","张焕彦",43,"签字律师B"
"125","0_1032","171055","黄祥",22,"保荐代表人A"
"125","0_1032","171056","姚巍巍",23,"保荐代表人B"
"125","0_1032","171057","陈聪",24,"项目协办人"
"125","0_1032","171052","朱健",21,"保荐业务负责人"
"125","20008","171070","胡咏华",31,"会计事务所负责人"
"125","20008","171071","吴育岐",32,"签字会计师A"
"125","20008","171072","鲁家顺",33,"签字会计师B"
"125","20008","171073","王勇勇",34,"签字会计师C（或有）"
"125","10006","171074","张学兵",41,"律师事务所负责人"
"125","10006","171075","唐周俊",42,"签字律师A"
"125","10006","171076","李科峰",43,"签字律师B"
"242","0_1087","165358","孙男",21,"保荐业务负责人"
"242","0_1087","165361","贾义真",22,"保荐代表人A"
"242","0_1087","165362","幸科",23,"保荐代表人B"
"242","0_1087","165363","刘逸路",24,"项目协办人"
"242","20008","165376","胡咏华",31,"会计事务所负责人"
"242","20008","165377","沈文圣",32,"签字会计师A"
"242","20008","165378","张希海",33,"签字会计师B"
"242","10037","165382","郭恩颖",43,"签字律师B"
"242","10037","165383","王   智",44,"签字律师C（或有）"
"242","10037","165381","房立棠",42,"签字律师A"
"242","10037","165380","刘克江",41,"律师事务所负责人"
"242","30019","165385","李伯阳",51,"评估事务所负责人"
"242","30019","165386","徐兴宾",52,"签字评估师A"
"242","30019","165387","赵玉玲",53,"签字评估师B（如有）"
"242","30019","165388","王静",54,"签字评估师C（如有）"
"185","0_1096","169258","马尧",21,"保荐业务负责人"
"185","0_1096","169261","黄新炎",22,"保荐代表人A"
"185","0_1096","169262","金田",23,"保荐代表人B"
"185","20024","169276"," 王越豪",31,"会计事务所负责人"
"185","20024","169277","吴懿忻",32,"签字会计师A"
"185","20024","169278","夏均军",33,"签字会计师B"
"185","10006","169281","廖春兰",42,"签字律师A"
"185","10006","169282","张扬",43,"签字律师B"
"185","10006","169283","林林",44,"签字律师C（或有）"
"185","10006","169280","张学兵",41,"律师事务所负责人"
"185","30060","169285","胡智",51,"评估事务所负责人"
"185","30060","169286","余衍飞",52,"签字评估师A"
"185","30060","169287","李爱俭",53,"签字评估师B（如有）"
"176","0_1024","165787","张威",21,"保荐业务负责人"
"176","0_1024","165790","王国威",22,"保荐代表人A"
"176","0_1024","165791","夏晓辉",23,"保荐代表人B"
"176","0_1024","165792","马振坤",24,"项目协办人"
"176","20015","165805","朱建弟",31,"会计事务所负责人"
"176","20015","165806","王耀华",32,"签字会计师A"
"176","20015","165807","杜小强",33,"签字会计师B"
"176","20015","165808","张之祥",34,"签字会计师C（或有）"
"176","10006","165810","章小炎",42,"签字律师A"
"176","10006","165811","李启茂",43,"签字律师B"
"176","10006","165812","陆云川",44,"签字律师C（或有）"
"176","10006","165809","张学兵",41,"律师事务所负责人"
"176","30026","165814","黄西勤",51,"评估事务所负责人"
"176","30026","165815","梁惠琼",52,"签字评估师A"
"176","30026","165816","何建阳",53,"签字评估师B（如有）"
"119","0_1023","151953","马如华",22,"保荐代表人A"
"119","0_1023","151954","文光侠",23,"保荐代表人B"
"119","0_1023","151955","宋钊",24,"项目协办人"
"119","0_1023","151950","潘剑云",21,"保荐业务负责人"
"119","20027","151968","叶韶勋",31,"会计事务所负责人"
"119","20027","151969","毕强",32,"签字会计师A"
"119","20027","151970","唐守东",33,"签字会计师B"
"119","10031","151972","王丹",41,"律师事务所负责人"
"119","10031","151973","王丹",42,"签字律师A"
"119","10031","151974","韩海鸥",43,"签字律师B"
"119","10031","151975","王一静",44,"签字律师C（或有）"
"119","30066","151977","张宏新",51,"评估事务所负责人"
"119","30066","151978","张杰",52,"签字评估师A"
"119","30066","151979","陈丹",53,"签字评估师B（如有）"
"206","0_1081","169726","胡平生",21,"保荐业务负责人"
"206","0_1081","169729","张俊",22,"保荐代表人A"
"206","0_1081","169730","王亚娟",23,"保荐代表人B"
"206","0_1081","169731","吴文杰",24,"项目协办人"
"206","20012","169744","肖厚发",31,"会计事务所负责人"
"206","20012","169745","林炎临",32,"签字会计师A"
"206","20012","169746","曾徽",33,"签字会计师B"
"206","10157","169748","肖坚",41,"律师事务所负责人"
"206","10157","169749","许军利",42,"签字律师A"
"206","10157","169750","殷庆莉",43,"签字律师B"
"206","30021","169755","王韵",53,"签字评估师B（如有）"
"206","30021","169753","商光太",51,"评估事务所负责人"
"206","30021","169754","陈志幸",52,"签字评估师A"
"71","0_1095","171832","刘乃生",21,"保荐业务负责人"
"71","0_1095","171835","王家海",22,"保荐代表人A"
"71","0_1095","171836","谢吴涛",23,"保荐代表人B"
"71","0_1095","171837","齐玉祥",24,"项目协办人"
"71","20024","171850","郑启华",31,"会计事务所负责人"
"71","20024","171851","马章松",32,"签字会计师A"
"71","20024","171852","许念来",33,"签字会计师B"
"71","10019","171854","张晓健",41,"律师事务所负责人"
"71","10019","171855","陈明",42,"签字律师A"
"71","10019","171856","洪雅娴",43,"签字律师B"
"71","30032","171861","程军",53,"签字评估师B（如有）"
"71","30032","171859","俞华开",51,"评估事务所负责人"
"71","30032","171860","丁凌霄",52,"签字评估师A"
"146","0_1041","169765","叶海钢",21,"保荐业务负责人"
"146","0_1041","169766","高瑾妮",25,"内核负责人"
"146","0_1041","169767","杨帆",26,"质控负责人"
"146","0_1041","169768","刘佳杰",22,"保荐代表人A"
"146","0_1041","169769","陈勇",23,"保荐代表人B"
"146","0_1041","169770","叶柏川",24,"项目协办人"
"146","20015","169783","朱建弟",31,"会计事务所负责人"
"146","20015","169784","陈延柏",32,"签字会计师A"
"146","20015","169785","卢志清",33,"签字会计师B"
"146","10003","169787","王丽",41,"律师事务所负责人"
"146","10003","169788","官昌罗",42,"签字律师A"
"146","10003","169789","徐志祥",43,"签字律师B"
"146","10003","169790","无",44,"签字律师C（或有）"
"146","30026","169792","黄西勤",51,"评估事务所负责人"
"146","30026","169793","陈军",52,"签字评估师A"
"146","30026","169794","邢贵祥",53,"签字评估师B（如有）"
"179","0_1087","169024","孙男",21,"保荐业务负责人"
"179","0_1087","169027","沈俊",22,"保荐代表人A"
"179","0_1087","169028","贾义真",23,"保荐代表人B"
"179","0_1087","169029","赵冀",24,"项目协办人"
"179","20027","169042","叶韶勋",31,"会计事务所负责人"
"179","20027","169043","石柱",32,"签字会计师A"
"179","20027","169044","唐松柏",33,"签字会计师B"
"179","10020","169046","肖微",41,"律师事务所负责人"
"179","10020","169047","石铁军",42,"签字律师A"
"179","10020","169048","陶旭东",43,"签字律师B"
"179","30057","169051","王青华",51,"评估事务所负责人"
"179","30057","169052","王献伟",52,"签字评估师A"
"179","30057","169053","杜宝权",53,"签字评估师B（如有）"
"158","0_1023","126046","潘剑云",21,"保荐业务负责人"
"158","0_1023","126049","孙蓓",22,"保荐代表人A"
"158","0_1023","126050","储伟",23,"保荐代表人B"
"158","0_1023","126051","王增建",24,"项目协办人"
"158","20015","126064","朱建弟",31,"会计事务所负责人"
"158","20015","126065","张建新",32,"签字会计师A"
"158","20015","126066","杨金晓",33,"签字会计师B"
"158","20015","126067","汪建维",34,"签字会计师C（或有）"
"158","11419","126070","刘莹",43,"签字律师B"
"158","11419","126068","颜华荣",41,"律师事务所负责人"
"158","11419","126069","徐旭青",42,"签字律师A"
"158","30046","126073","龚波",51,"评估事务所负责人"
"158","30046","126074","黄可瑄",52,"签字评估师A"
"158","30046","126075","涂海涛",53,"签字评估师B（如有）"
"40","0_1087","102764","孙男",21,"保荐业务负责人"
"40","0_1087","102765","樊友彪",22,"保荐代表人A"
"40","0_1087","102766","曹宇",23,"保荐代表人B"
"40","0_1087","102767","孙远",24,"项目协办人"
"40","20015","102776","朱建弟",31,"会计事务所负责人"
"40","20015","102777","刘桢",32,"签字会计师A"
"40","20015","102778","黄海",33,"签字会计师B"
"40","10020","102780","肖微",41,"律师事务所负责人"
"40","10020","102781","王毅",42,"签字律师A"
"40","10020","102782","蒋文俊",43,"签字律师B"
"40","10020","102783","尚世鸣",44,"签字律师C（或有）"
"40","30040","102785","马丽华",51,"评估事务所负责人"
"40","30040","102786","修雪嵩",52,"签字评估师A"
"40","30040","102787","李芹",53,"签字评估师B（如有）"
"145","0_1058","148930","杨卫东",21,"保荐业务负责人"
"145","0_1058","148933","李东茂",22,"保荐代表人A"
"145","0_1058","148934","蓝天",23,"保荐代表人B"
"145","0_1058","148935","陈思捷",24,"项目协办人"
"145","20024","148950","彭宗显",33,"签字会计师B"
"145","20024","148949","杨克晶",32,"签字会计师A"
"145","20024","148948","张云鹤",31,"会计事务所负责人"
"145","10045","148952","王晓华",41,"律师事务所负责人"
"145","10045","148953","石其军",42,"签字律师A"
"145","10045","148954","曹武清",43,"签字律师B"
"145","10045","148955","林绮红",44,"签字律师C（或有）"
"145","30024","148957","汤锦东",51,"评估事务所负责人"
"145","30024","148958","肖浩",52,"签字评估师A"
"145","30024","148959","林巧萍",53,"签字评估师B（如有）"
"73","0_1087","139167","王晟",21,"保荐业务负责人"
"73","0_1087","139170","郭慧",22,"保荐代表人A"
"73","0_1087","139171","潘志兵",23,"保荐代表人B"
"73","0_1087","139172","彭妍喆",24,"项目协办人"
"73","20024","139185","胡少先",31,"会计事务所负责人"
"73","20024","139186","贺焕华",32,"签字会计师A"
"73","20024","139187","张红",33,"签字会计师B"
"73","10009","139189","王玲",41,"律师事务所负责人"
"73","10009","139190","杨小蕾",42,"签字律师A"
"73","10009","139191","龚牧龙",43,"签字律师B"
"73","10009","139192","王宁",44,"签字律师C（或有）"
"73","30031","139194","胡劲为",51,"评估事务所负责人"
"73","30031","139195","陈迈群",52,"签字评估师A"
"73","30031","139196","邓文",53,"签字评估师B（如有）"
"17","0_1028","152145","姜文国",21,"保荐业务负责人"
"17","0_1028","152148","邓晓艳",22,"保荐代表人A"
"17","0_1028","152149","阮任群",23,"保荐代表人B"
"17","20029","152163","徐华",31,"会计事务所负责人"
"17","20029","152164","李仕谦",32,"签字会计师A"
"17","20029","152165","李雅莉",33,"签字会计师B"
"17","11421","152167","马卓檀",41,"律师事务所负责人"
"17","11421","152168","幸黄华",42,"签字律师A"
"17","11421","152170","丁明明",44,"签字律师C（或有）"
"17","11421","152169","祁丽",43,"签字律师B"
"124","0_1024","142821","李声祥",22,"保荐代表人A"
"124","0_1024","142822","周春晓",23,"保荐代表人B"
"124","0_1024","142823","李晓玉",24,"项目协办人"
"124","0_1024","142818","张威",21,"保荐业务负责人"
"124","20035","142836","祝卫",31,"会计事务所负责人"
"124","20035","142837","贾丽娜",32,"签字会计师A"
"124","20035","142838","蔡卫华",33,"签字会计师B"
"124","20035","142839","娄新洁",34,"签字会计师C（或有）"
"124","313200007205822566","142840","王凡",41,"律师事务所负责人"
"124","313200007205822566","142841","阚赢",42,"签字律师A"
"124","313200007205822566","142842","谢文武",43,"签字律师B"
"124","30051","142845","徐伟建",51,"评估事务所负责人"
"124","30051","142846","吕铜钟",52,"签字评估师A"
"124","30051","142847","黄运荣",53,"签字评估师B（如有）"
"175","0_1023","145501","袁婧",23,"保荐代表人B"
"175","0_1023","145502","傅先河",24,"项目协办人"
"175","0_1023","145497","潘剑云",21,"保荐业务负责人"
"175","0_1023","145500","丁筱云",22,"保荐代表人A"
"175","20015","145515","朱建弟",31,"会计事务所负责人"
"175","20015","145516","李惠丰",32,"签字会计师A"
"175","20015","145517","邓红玉",33,"签字会计师B"
"175","20015","145518","邓戒刚",34,"签字会计师C（或有）"
"175","10029","145519","王冰",41,"律师事务所负责人"
"175","10029","145520","陈建荣",42,"签字律师A"
"175","10029","145521","叶燕燕",43,"签字律师B"
"175","30046","145524","龚波",51,"评估事务所负责人"
"175","30046","145525","涂海涛",52,"签字评估师A"
"175","30046","145526","张宁鑫",53,"签字评估师B（如有）"
"143","0_1068","138231","刘侃巍",21,"保荐业务负责人"
"143","0_1068","138234","刘宏",22,"保荐代表人A"
"143","0_1068","138235","于莉",23,"保荐代表人B"
"143","0_1068","138236","方伟",24,"项目协办人"
"143","20029","138249","徐华",31,"会计事务所负责人"
"143","20029","138250","曹阳",32,"签字会计师A"
"143","20029","138251","王艳艳",33,"签字会计师B"
"143","10020","138254","石铁军",42,"签字律师A"
"143","10020","138255","刘鑫",43,"签字律师B"
"143","10020","138253","肖微",41,"律师事务所负责人"
"202","0_1093","129732","刘珂滨",21,"保荐业务负责人"
"202","0_1093","129735","陈胜可",22,"保荐代表人A"
"202","0_1093","129736","马闪亮",23,"保荐代表人B"
"202","0_1093","129737","王静",24,"项目协办人"
"202","20024","129752","周娅",33,"签字会计师B"
"202","20024","129750","曹国强",31,"会计事务所负责人"
"202","20024","129751","魏五军",32,"签字会计师A"
"202","10028","129754","韩德晶",41,"律师事务所负责人"
"202","10028","129755","张文亮",42,"签字律师A"
"202","10028","129756","左屹",43,"签字律师B"
"202","10028","129757","韩旭",44,"签字律师C（或有）"
"202","30027","129759","胡家望",51,"评估事务所负责人"
"202","30027","129760","唐应军",52,"签字评估师A"
"202","30027","129761","陈文生",53,"签字评估师B（如有）"
"183","0_1084","125773","谢继军",21,"保荐业务负责人"
"183","0_1084","125776","谭国泰",22,"保荐代表人A"
"183","0_1084","125777","张晓斌",23,"保荐代表人B"
"183","0_1084","125778","王星辰",24,"项目协办人"
"183","20015","125793","廖君",33,"签字会计师B"
"183","20015","125791","朱建弟",31,"会计事务所负责人"
"183","20015","125792","田华",32,"签字会计师A"
"183","10012","125795","赵洋",41,"律师事务所负责人"
"183","10012","125796","叶玉盛",42,"签字律师A"
"183","10012","125797","苏苗声",43,"签字律师B"
"183","30019","125800","李伯阳",51,"评估事务所负责人"
"183","30019","125801","周冠臣",52,"签字评估师A"
"76","0_1088","130593","代礼正",22,"保荐代表人A"
"76","0_1088","130594","马倬峻",23,"保荐代表人B"
"76","0_1088","130595","毛秋亮",24,"项目协办人"
"76","0_1088","130590","高利",21,"保荐业务负责人"
"76","20019","130608","刘贵彬",31,"会计事务所负责人"
"76","20019","130609","陈葆华",32,"签字会计师A"
"76","20019","130610","林顺国",33,"签字会计师B"
"76","10003","130612","王丽",41,"律师事务所负责人"
"76","10003","130613","赵雅楠",42,"签字律师A"
"76","10003","130614","毕玉梅",43,"签字律师B"
"76","10003","130615","朱思萌",44,"签字律师C（或有）"
"76","30015","130617","权忠光",51,"评估事务所负责人"
"76","30015","130618","郭罗生",52,"签字评估师A"
"76","30015","130619","伍王宾",53,"签字评估师B（如有）"
"108","0_1095","142662","刘乃生",21,"保荐业务负责人"
"1202","20034","895935","石文先",31,"会计事务所负责人"
"1202","30056","895945","陈思",51,"评估事务所负责人"
"1202","30056","895946","许良",52,"签字评估师A"
"1186","0_1058","894397","王学春",21,"保荐业务负责人"
"1186","0_1058","894400","扶林",22,"保荐代表人A"
"1186","0_1058","894401","高强",23,"保荐代表人B"
"1202","0_1096","895913","马尧",21,"保荐业务负责人"
"1202","0_1096","895917","杨萌",23,"保荐代表人B"
"1202","0_1096","895918","杨靖世",24,"项目协办人"
"1202","10032","895941","黄国宝",42,"签字律师A"
"1202","10032","895942","赖熠",43,"签字律师B"
"1202","20034","895936","张力",32,"签字会计师A"
"1202","20034","895937","黄莹",33,"签字会计师B"
"1202","10032","895940","颜羽",41,"律师事务所负责人"
"1202","30056","895947","张靖",53,"签字评估师B（如有）"
"1186","0_1058","894402","张超",24,"项目协办人"
"1202","0_1096","895916","张明慧",22,"保荐代表人A"
"1186","20007","894415","杨雄",31,"会计事务所负责人"
"1186","20007","894416","刘文豪",32,"签字会计师A"
"1186","20007","894417","徐文博",33,"签字会计师B"
"1186","10001","894420","彭雪峰",41,"律师事务所负责人"
"1186","10001","894421","郭耀黎",42,"签字律师A"
"1186","10001","894422","何晶晶",43,"签字律师B"
"1290","20015","897735","王一芳",32,"签字会计师A"
"1290","20015","897736","施丹华",33,"签字会计师B"
"1290","10105","897741","刘一苇",43,"签字律师B"
"1132","0_1096","915532","马尧",21,"保荐业务负责人"
"1132","0_1096","915535","李文彬",22,"保荐代表人A"
"1132","0_1096","915536","先卫国",23,"保荐代表人B"
"1132","20024","915550","张立琰",31,"会计事务所负责人"
"1132","20024","915551","孙慧敏",32,"签字会计师A"
"1132","20024","915552","夏姗姗",33,"签字会计师B"
"1132","10004","915555","顾功耘",41,"律师事务所负责人"
"1132","10004","915556","邹晓冬",42,"签字律师A"
"1132","10004","915557","陈德武",43,"签字律师B"
"1132","10004","915558","冯贤杰",44,"签字律师C（或有）"
"1132","30039","915560","杨伟暾",51,"评估事务所负责人"
"1132","30039","915561","肖明",52,"签字评估师A"
"1058","0_1087","921589","孙雷",21,"保荐业务负责人"
"1058","0_1087","921592","王帅",22,"保荐代表人A"
"1058","0_1087","921593","陈博",23,"保荐代表人B"
"1058","0_1087","921594","毛悦",24,"项目协办人"
"1058","20024","921607","钟建国",31,"会计事务所负责人"
"1058","20024","921608","徐晋波",32,"签字会计师A"
"1058","20024","921609","能计伟",33,"签字会计师B"
"1058","10020","921612","华晓军",41,"律师事务所负责人"
"1058","10020","921613","李辰亮",42,"签字律师A"
"1058","10020","921614","陶旭东",43,"签字律师B"
"1058","10020","921615","钱弋浅",44,"签字律师C（或有）"
"1058","30032","921617","俞华开",51,"评估事务所负责人"
"1058","30032","921618","周敏",52,"签字评估师A"
"1205","0_1058","903287","张艳朋",22,"保荐代表人A"
"1179","0_1032","904050","李俊杰",21,"保荐业务负责人"
"1179","0_1032","904053","吴唯诚",22,"保荐代表人A"
"1179","0_1032","904054","袁丽丽",23,"保荐代表人B"
"1211","0_1016","906222","崔洪军",21,"保荐业务负责人"
"1201","0_1087","918725","孙雷",21,"保荐业务负责人"
"1201","0_1087","918728","刘帆",22,"保荐代表人A"
"1201","0_1087","918729","唐加威",23,"保荐代表人B"
"1201","0_1087","918730","马宁",24,"项目协办人"
"1201","20035","918750","刘红卫",31,"会计事务所负责人"
"1201","20035","918751","蔡卫华",32,"签字会计师A"
"1201","20035","918752","曹莹",33,"签字会计师B"
"1201","20035","918753","周文阳",34,"签字会计师C（或有）"
"1201","10004","918755","顾功耘",41,"律师事务所负责人"
"1201","10004","918756","李亚男",42,"签字律师A"
"1201","10004","918757","赵玉刚",43,"签字律师B"
"1201","10004","918758","解树青",44,"签字律师C（或有）"
"1290","0_1035","897716","任澎",21,"保荐业务负责人"
"1290","0_1035","897719","王鹏程",22,"保荐代表人A"
"1290","0_1035","897720","庄庄",23,"保荐代表人B"
"1290","0_1035","897721","黄文豪",24,"项目协办人"
"1290","20015","897734","杨志国",31,"会计事务所负责人"
"1290","10105","897739","齐轩霆",41,"律师事务所负责人"
"1290","10105","897740","黄伟民",42,"签字律师A"
"1290","30054","897744","梅惠民",51,"评估事务所负责人"
"1290","30054","897745","范雪婷",52,"签字评估师A"
"1290","30054","897746","郝韵",53,"签字评估师B（如有）"
"1211","0_1016","906225","杨振慈",22,"保荐代表人A"
"1211","0_1016","906226","吴其明",23,"保荐代表人B"
"1211","0_1016","906227","姚瑶",24,"项目协办人"
"1211","20004","906240","吕江",31,"会计事务所负责人"
"1211","20004","906241","李景伟",32,"签字会计师A"
"1211","20004","906242","陈奎",33,"签字会计师B"
"1211","313200007205822566","906245","吴朴成",41,"律师事务所负责人"
"1211","313200007205822566","906246","谢文武",42,"签字律师A"
"1097","10009","921299","张永良",42,"签字律师A"
"1097","10009","921300","孙及",43,"签字律师B"
"1097","30054","921306","刘欢",54,"签字评估师C（如有）"
"1279","0_1098","906472","王楠",23,"保荐代表人B"
"1279","20024","906482","汪健",33,"签字会计师B"
"1188","0_1035","922344","任澎",21,"保荐业务负责人"
"1188","0_1035","922347","王永杰",22,"保荐代表人A"
"1188","0_1035","922348","刘丹",23,"保荐代表人B"
"1188","0_1035","922349","屈书屹",24,"项目协办人"
"1188","10004","922367","顾功耘",41,"律师事务所负责人"
"1188","10004","922368","张优悠",42,"签字律师A"
"1188","10004","922369","王朝",43,"签字律师B"
"1188","10004","922370","秦永强",44,"签字律师C（或有）"
"1188","30019","922372","李伯阳",51,"评估事务所负责人"
"1188","30019","922373","于勤勤",52,"签字评估师A"
"1188","30019","922374","杨丹丹",53,"签字评估师B（如有）"
"1073","0_1024","917742","辛治运",21,"保荐业务负责人"
"1073","0_1024","917745","刘世杰",22,"保荐代表人A"
"1073","0_1024","917746","赵瑞梅",23,"保荐代表人B"
"1073","0_1024","917747","于马轲",24,"项目协办人"
"1073","20015","917760","杨志国",31,"会计事务所负责人"
"1073","20015","917761","许培梅",32,"签字会计师A"
"1073","20015","917762","顾欣",33,"签字会计师B"
"1073","10009","917765","王玲",41,"律师事务所负责人"
"1073","10009","917766","贾棣彦",42,"签字律师A"
"1073","10009","917767","刘知卉",43,"签字律师B"
"1073","30007","917770","孙建民",51,"评估事务所负责人"
"1073","30007","917771","马扬",52,"签字评估师A"
"1073","30007","917772","孙鹤鸣",53,"签字评估师B（如有）"
"1060","0_1035","921318","杨阳",22,"保荐代表人A"
"1060","0_1035","921319","雷浩",23,"保荐代表人B"
"1060","0_1035","921320","张伯尧",24,"项目协办人"
"1060","0_1035","921315","任澎",21,"保荐业务负责人"
"1060","20030","921333","余强",31,"会计事务所负责人"
"1060","20030","921334","谢贤庆",32,"签字会计师A"
"1060","20030","921335","黄婵娟",33,"签字会计师B"
"1060","20030","921336","方钢",34,"签字会计师C（或有）"
"1060","10008","921338","张利国",41,"律师事务所负责人"
"1060","10008","921339","胡琪",42,"签字律师A"
"1060","10008","921340","董一平",43,"签字律师B"
"1191","0_1095","901559","刘乃生",21,"保荐业务负责人"
"1191","0_1095","901562","贾兴华",22,"保荐代表人A"
"1191","0_1095","901563","杨鑫强",23,"保荐代表人B"
"1191","0_1095","901564","周洋",24,"项目协办人"
"1191","20012","901579","钱明",33,"签字会计师B"
"1191","20012","901580","顾先东",34,"签字会计师C（或有）"
"1191","20012","901577","肖厚发",31,"会计事务所负责人"
"1191","20012","901578","高平",32,"签字会计师A"
"1279","0_1087","906462","孙雷",21,"保荐业务负责人"
"1279","0_1087","906465","龙海",22,"保荐代表人A"
"1279","0_1087","906466","赵晶",23,"保荐代表人B"
"1279","0_1087","906467","敖传龙",24,"项目协办人"
"1279","0_1098","906468","陈桂平",21,"保荐业务负责人"
"1279","0_1098","906471","李小见",22,"保荐代表人A"
"1279","0_1098","906473","沈俊",24,"项目协办人"
"1097","0_1032","921278","李冬",22,"保荐代表人A"
"1097","0_1032","921279","吴同欣",23,"保荐代表人B"
